net.minecraft.src.inventory.InventoryPlayer,func_498_a,*,*,changeCurrentItem,"Switch the current item to the next one or the previous one"
net.minecraft.src.inventory.InventoryPlayer,func_499_j,*,*,getFirstEmptyStack,"Returns the first item stack that is empty."
Render,func_148_a,*,*,renderEntityOnFire,"Renders fire on top of the entity. Args: entity, x, y, z, partialTickTime"
Render,func_149_b,*,*,getWorldFromRenderManager,"Returns the render manager's world object"
RenderBlocks,func_1234_a,*,*,renderBlockByRenderType,"Renders the block at the given coordinates using the block's rendering type"
RenderBlocks,func_1235_d,*,*,renderBlockFire,"Renders a fire block at the given coordinates"
RenderBlocks,func_1236_f,*,*,renderSouthFace,"Renders the given texture to the south (x-positive) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1237_a,*,*,renderTorchAtAngle,"Renders a torch at the given coordinates, with the base slanting at the given delta"
RenderBlocks,func_1231_e,*,*,renderNorthFace,"Renders the given texture to the north (x-negative) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1232_i,*,*,renderBlockCrops,"Renders a crop block at the given coordinates"
RenderBlocks,func_1233_l,*,*,renderBlockCactus,"Renders a cactus block at the given coordinates"
net.minecraft.src.world.chunk.ChunkProviderLoadOrGenerate,func_540_b,*,*,saveChunk,"Save a given net.minecraft.src.world.chunk.Chunk, recording the time in lastSaveTime"
net.minecraft.src.world.chunk.ChunkProviderLoadOrGenerate,func_541_a,*,*,saveExtraChunkData,"Save extra data associated with this net.minecraft.src.world.chunk.Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
net.minecraft.src.gui.Gui,func_547_b,*,*,drawString,"Renders the specified text to the screen."
net.minecraft.src.gui.Gui,func_548_a,*,*,drawCenteredString,"Renders the specified text to the screen, center-aligned."
net.minecraft.src.gui.Gui,func_549_a,*,*,drawGradientRect,"Draws a rectangle with a vertical gradient between the specified colors."
net.minecraft.src.recipe.RecipesIngots,func_810_a,*,*,addRecipes,"Adds the ingot recipes to the net.minecraft.src.crafting.CraftingManager."
net.minecraft.src.world.chunk.IChunkLoader,func_811_b,*,*,saveExtraData,"Save extra data not associated with any net.minecraft.src.world.chunk.Chunk.  Not saved during autosave, only during world unload.  Currently unused."
net.minecraft.src.world.chunk.IChunkLoader,func_812_a,*,*,saveChunk,"*"
net.minecraft.src.world.chunk.IChunkLoader,func_813_a,*,*,loadChunk,"Loads the specified(XZ) chunk into the specified world."
net.minecraft.src.world.chunk.IChunkLoader,func_815_b,*,*,saveExtraChunkData,"Save extra data associated with this net.minecraft.src.world.chunk.Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
net.minecraft.src.world.chunk.ChunkLoader,func_816_a,*,*,loadChunkIntoWorldFromCompound,"Parses the data in the compound into a net.minecraft.src.world.chunk.Chunk in the specified world."
net.minecraft.src.world.chunk.ChunkLoader,func_817_a,*,*,chunkFileForXZ,"*"
net.minecraft.src.world.chunk.ChunkLoader,func_818_a,*,*,storeChunkInCompound,"Stores the chunk into the supplied Compound. (could even be private static)"
net.minecraft.src.networking.NetHandler,func_819_a,*,*,handlePlace,"*"
net.minecraft.src.player.PlayerController,func_729_b,*,*,sendBlockRemoved,"Notifies the server upon the completion of your removal of a block."
net.minecraft.src.player.PlayerController,func_722_a,*,*,sendPlaceBlock,"Tells the server a block at x,y,z coordinate"
net.minecraft.src.block.World,func_12243_a,*,*,createExplosion,"Creates an explosion. Args: entity, x, y, z, strength"
net.minecraft.src.model.ModelRenderer,func_924_c,*,*,compileDisplayList,"Compiles a GL display list for this model"
net.minecraft.src.model.ModelRenderer,func_925_a,*,*,setPosition,"*"
net.minecraft.src.rendering.EntityRenderer,func_920_e,*,*,hurtCameraEffect,"*"
net.minecraft.src.model.ModelRenderer,func_922_a,*,*,render,"*"
net.minecraft.src.model.ModelRenderer,func_923_a,*,*,addBox,"Creates a textured box. Args: originX, originY, originZ, width, height, depth, scaleFactor."
net.minecraft.src.entity.TileEntitySpecialRenderer,func_928_a,*,*,setTileEntityRenderer,"Associate a net.minecraft.src.entity.TileEntityRenderer with this net.minecraft.src.entity.TileEntitySpecialRenderer"
net.minecraft.src.gui.GuiGameOver,func_6450_b,*,*,doesGuiPauseGame,"Returns true if this GUI should pause the game when it is displayed in single-player"
net.minecraft.src.Tessellator,func_984_b,*,*,setTranslationD,"Sets the translation for all vertices in the current draw call. (D suffix indicates double parameters)"
net.minecraft.src.Tessellator,func_985_d,*,*,reset,"Clears the tessellator state in preparation for new drawing."
net.minecraft.src.nbt.NBTTagCompound,func_764_f,*,*,getLong,"Retrieves a long value using the specified key, or 0 if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_765_a,*,*,setDouble,"Stores a new net.minecraft.src.nbt.NBTTagDouble with the given double value into the map with the given string key."
net.minecraft.src.nbt.NBTTagCompound,func_763_a,*,*,setCompoundTag,"Stores the given net.minecraft.src.nbt.NBTTagCompound into the map with the given string key."
net.minecraft.src.gen.MobSpawnerBase,func_4121_a,*,*,getBiomeFromLookup,"*"
net.minecraft.src.gen.MobSpawnerBase,func_4120_a,*,*,generateBiomeLookup,"*"
net.minecraft.src.gen.MobSpawnerBase,func_4126_a,*,*,getSkyColorByTemp,"takes temperature, returns color"
net.minecraft.src.gen.MobSpawnerBase,func_4125_a,*,*,setBiomeName,"*"
net.minecraft.src.Path,func_1033_a,*,*,sortBack,"Sorts a point to the left"
net.minecraft.src.Path,func_1036_b,*,*,dequeue,"Returns and removes the first point in the path"
net.minecraft.src.Path,func_1037_b,*,*,sortForward,"Sorts a point to the right"
net.minecraft.src.entity.TileEntityFurnace,func_487_i,*,*,smeltItem,"Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack"
net.minecraft.src.entity.TileEntityFurnace,func_486_d,*,*,getSmeltingResultItem,"Returns the item ID of the result of smelting the given item ID, or -1 if the given item can't be smelted."
net.minecraft.src.entity.TileEntityFurnace,func_485_a,*,*,isBurning,"Returns true if the furnace is currently burning"
net.minecraft.src.entity.TileEntityMobSpawner,func_484_a,*,*,anyPlayerInRange,"Returns true if there is a player in range (using net.minecraft.src.block.World.getClosestPlayer)"
net.minecraft.src.entity.TileEntityMobSpawner,func_483_c,*,*,updateDelay,"Sets the delay before a new spawn (base delay of 200 + random number up to 600)."
net.minecraft.src.entity.TileEntityMobSpawner,func_482_a,*,*,readFromNBT,"Reads a tile entity from NBT."
net.minecraft.src.entity.TileEntityMobSpawner,func_481_b,*,*,writeToNBT,"Writes a tile entity to NBT."
net.minecraft.src.entity.TileEntity,func_480_a,*,*,getDistanceFrom,"Returns the square of the distance between this entity and the passed in coordinates."
net.minecraft.src.entity.TileEntityFurnace,func_489_b,*,*,getBurnTimeRemainingScaled,"Returns an integer between 0 and the passed value representing how much burn time is left on the current fuel item, where 0 means that the item is exhausted and the passed value means that the item is fresh"
net.minecraft.src.entity.TileEntityFurnace,func_488_a,*,*,getItemBurnTime,"Returns the number of ticks that the supplied fuel item will keep the furnace burning, or 0 if the item isn't fuel"
net.minecraft.src.gui.Gui,func_551_a,*,*,drawRect,"Draws a solid color rectangle with the specified coordinates and color."
net.minecraft.src.gui.Gui,func_550_b,*,*,drawTexturedModalRect,"Draws a textured rectangle at the stored z-value."
net.minecraft.src.item.ItemStack,func_1089_c,*,*,getMaxStackSize,"Returns maximum size of the stack."
net.minecraft.src.item.ItemStack,func_1088_b,*,*,getIconIndex,"Returns the icon index of the current stack."
net.minecraft.src.item.ItemStack,func_1087_a,*,*,hitBlock,"Calls the corresponding fct in di"
net.minecraft.src.item.ItemStack,func_1086_a,*,*,writeToNBT,"Write the stack fields to a NBT object. Return the new NBT object."
net.minecraft.src.item.ItemStack,func_1085_a,*,*,splitStack,"Remove the argument from the stack size. Return a new stack object with argument size."
net.minecraft.src.entity.EntityList,func_1084_a,*,*,createEntity,"create a new instance of an entity by using an entityID"
net.minecraft.src.entity.EntityList,func_1083_b,*,*,getEntityString,"gets the string representation of a specific entity"
net.minecraft.src.gui.GuiButton,func_558_a,*,*,getHoverState,"Returns 0 if the button is disabled, 1 if the mouse is NOT hovering over this button and 2 if it IS hovering over this button."
net.minecraft.src.entity.EntityList,func_1081_a,*,*,createEntityFromNBT,"create a new instance of an entity from NBT store"
net.minecraft.src.entity.EntityList,func_1080_a,*,*,addMapping,"adds a mapping between net.minecraft.src.entity.Entity classes and both a string representation and an ID"
net.minecraft.src.block.World,func_612_i,*,*,onBlockHit,"Called whenever a block gets hit. Args: x, y, z, side"
net.minecraft.src.block.World,func_613_a,*,*,addWorldAccess,"Adds a net.minecraft.src.IWorldAccess to the list of worldAccesses"
net.minecraft.src.block.World,func_611_g,*,*,notifyBlocksOfNeighborChange,"Notifies neighboring blocks that this specified block changed  Args: x, y, z, blockID"
net.minecraft.src.camera.Frustrum,func_342_a,*,*,isBoundingBoxInFrustum,"Returns true if the bounding box is inside all 6 clipping planes, otherwise returns false."
Render,func_151_a,*,*,loadTexture,"loads the specified texture"
net.minecraft.src.camera.Frustrum,func_343_a,*,*,setPosition,"*"
net.minecraft.src.noise.NoiseGeneratorPerlin,func_803_a,*,*,grad,"*"
net.minecraft.src.noise.NoiseGeneratorPerlin,func_802_a,*,*,generateNoise,"*"
net.minecraft.src.noise.NoiseGeneratorPerlin,func_804_b,*,*,lerp,"*"
net.minecraft.src.nbt.NBTBase,func_739_a,*,*,createTagOfType,"Creates and returns a new tag of the specified type, or null if invalid."
net.minecraft.src.nbt.NBTBase,func_738_a,*,*,writeTag,"Writes the specified tag to the given DataOutput, writing the type byte, the UTF string key and then calling the tag to write its data."
net.minecraft.src.nbt.NBTTagFloat,func_735_a,*,*,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes"
net.minecraft.src.nbt.NBTBase,func_734_b,*,*,readTag,"Reads and returns a tag from the given DataInput, or the End tag if no tag could be read."
net.minecraft.src.nbt.NBTBase,func_737_b,*,*,getKey,"Gets the key corresponding to the tag, or an empty string if none set."
net.minecraft.src.nbt.NBTTagFloat,func_736_a,*,*,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
net.minecraft.src.nbt.NBTBase,func_731_b,*,*,getTagName,"Returns the string name of a tag with the specified type, or 'UNKNOWN' if invalid."
net.minecraft.src.nbt.NBTTagFloat,func_733_a,*,*,getType,"Gets the type byte for the tag."
net.minecraft.src.nbt.NBTBase,func_732_a,*,*,setKey,"Sets the key for this tag and returns this for convenience."
RenderGlobal,func_937_b,*,*,markBlockRangeNeedsUpdate,"Marks the blocks as needing an update with the renderer. Args: minX, minY, minZ, maxX, maxY, maxZ"
RenderGlobal,func_936_e,*,*,updateAllRenderers,"Setups all the renderers to get updated."
RenderGlobal,func_933_a,*,*,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
net.minecraft.src.entity.TileEntitySignRenderer,func_932_a,*,*,renderTileEntitySignAt,"*"
net.minecraft.src.entity.TileEntityMobSpawnerRenderer,func_930_a,*,*,renderTileEntityAt,"*"
RenderGlobal,func_938_b,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
net.minecraft.src.gui.GuiUnused,func_6448_a,*,*,initGui,"Adds the buttons (and other controls) to the screen in question."
net.minecraft.src.gui.GuiScreen,func_6449_h,*,*,onGuiClosed,"Called when the screen is unloaded. Used to disable keyboard repeat events"
RenderGlobal,func_939_a,*,*,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
net.minecraft.src.gui.GuiIngame,func_552_a,*,*,addChatMessage,"Adds a chat message to the list of chat messages. Args: msg"
net.minecraft.src.rendering.EntityRenderer,func_4138_g,*,*,orientCamera,"sets up player's eye (or camera in third person mode)"
net.minecraft.src.rendering.EntityRenderer,func_4139_a,*,*,setupCameraTransform,"sets up projection, view effects, camera position/rotation"
net.minecraft.src.rendering.EntityRenderer,func_4134_c,*,*,renderWorld,""
net.minecraft.src.rendering.EntityRenderer,func_4137_h,*,*,updateFogColor,"calculates fog and calls glClearColor"
net.minecraft.src.Material,func_4130_f,*,*,setBurning,"Set the canBurn bool to True and return the current object."
net.minecraft.src.item.ItemRenderer,func_4132_a,*,*,renderItem,"Renders the item stack for being in an entity's hand Args: itemStack"
net.minecraft.src.item.ItemRenderer,func_4133_a,*,*,renderItemInFirstPerson,"Renders the active item in the player's hand when in first person mode. Args: partialTickTime"
net.minecraft.src.item.ItemStack,func_1090_a,*,*,useItem,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
net.minecraft.src.item.ItemStack,func_1091_a,*,*,getItem,"Returns the object corresponding to the stack."
net.minecraft.src.item.ItemStack,func_1092_a,*,*,hitEntity,"Calls the corresponding fct in di"
net.minecraft.src.item.ItemStack,func_1093_a,*,*,useItemRightClick,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
net.minecraft.src.item.ItemStack,func_1094_d,*,*,getMaxDamage,"Returns the max damage an item in the stack can take."
net.minecraft.src.item.ItemStack,func_1095_a,*,*,getDamageVsEntity,"Returns the damage against a given entity."
net.minecraft.src.item.ItemStack,func_1096_b,*,*,readFromNBT,"Read the stack fields from a NBT object."
net.minecraft.src.item.ItemStack,func_1098_a,*,*,getStrVsBlock,"Returns the strength of the stack against a given block."
net.minecraft.src.item.ItemStack,func_1099_b,*,*,canHarvestBlock,"Checks if the itemStack object can harvest a specified block"
net.minecraft.src.block.BlockFence,func_230_a,*,*,getCollidingBoundingBoxes,"Adds to the supplied array any colliding bounding boxes with the passed in bounding box. Args: world, x, y, z, axisAlignedBB, arrayList"
net.minecraft.src.packet.Packet,func_326_b,*,*,getPacketId,"Returns the ID of this packet."
net.minecraft.src.block.BlockRedstoneTorch,func_232_a,*,*,getBlockTextureFromSideAndMetadata,"From the specified side and block metadata retrieves the blocks texture. Args: side, metadata"
net.minecraft.src.block.BlockRedstoneOre,func_233_b,*,*,onBlockClicked,"Called when the block is clicked by a player. Args: x, y, z, entityPlayer"
net.minecraft.src.block.BlockPortal,func_234_g,*,*,getRenderBlockPass,"Returns which pass should this block be rendered on. 0 for solids and 1 for alpha"
net.minecraft.src.block.BlockPressurePlate,func_235_e,*,*,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
net.minecraft.src.gui.GuiContainer,func_588_a,*,*,getSlotAtPosition,"Returns the slot at the given coordinates or null if there is none."
net.minecraft.src.block.BlockPressurePlate,func_238_a,*,*,setBlockBoundsBasedOnState,"Updates the blocks bounds based on its current state. Args: world, x, y, z"
net.minecraft.src.gui.GuiChest,func_587_j,*,*,drawGuiContainerForegroundLayer,"Draw the foreground layer for the net.minecraft.src.gui.GuiContainer (everythin in front of the items)"
net.minecraft.src.gui.GuiDeleteWorld,func_584_c,*,*,selectWorld,"Gets the selected world."
net.minecraft.src.gui.GuiDeleteWorld,func_585_j,*,*,initGui2,"Adds the 'delete world' and 'cancel' buttons to the screen"
net.minecraft.src.gui.GuiConnecting,func_582_a,*,*,setNetClientHandler,"Sets the net.minecraft.src.networking.NetClientHandler."
net.minecraft.src.gui.GuiUnused,func_580_a,*,*,keyTyped,"Fired when a key is typed. This is the equivalent of KeyListener.keyTyped(KeyEvent e)."
net.minecraft.src.gui.GuiConnecting,func_581_a,*,*,isCancelled,"Returns true if the connection attempt has been cancelled, false otherwise."
net.minecraft.src.packet.Packet,func_325_a,*,*,getNewPacket,"Returns a new instance of the specified net.minecraft.src.packet.Packet class."
net.minecraft.src.packet.Packet22Collect,func_322_a,*,*,writePacketData,"Abstract. Writes the raw packet data to the data stream."
net.minecraft.src.packet.Packet,func_321_a,*,*,addIdClassMapping,"Adds a two way mapping between the packet ID and packet class."
net.minecraft.src.networking.NetClientHandler,func_837_a,*,*,handleFlying,"*"
net.minecraft.src.networking.NetClientHandler,func_834_a,*,*,handleCollect,"*"
net.minecraft.src.networking.NetClientHandler,func_835_a,*,*,handleVehicleSpawn,"*"
net.minecraft.src.networking.NetClientHandler,func_833_a,*,*,handleMapChunk,"*"
net.minecraft.src.networking.NetClientHandler,func_830_a,*,*,handleAddToInventory,"*"
net.minecraft.src.networking.NetClientHandler,func_838_a,*,*,handleHandshake,"*"
net.minecraft.src.networking.NetClientHandler,func_839_a,*,*,handleDestroyEntity,"*"
net.minecraft.src.ScaledResolution,func_902_b,*,*,getScaledHeight,"*"
net.minecraft.src.ScaledResolution,func_903_a,*,*,getScaledWidth,"*"
net.minecraft.src.NextTickListEntry,func_900_a,*,*,setScheduledTime,"Sets the scheduled time for this tick entry"
net.minecraft.src.Timer,func_904_a,*,*,updateTimer,"Updates all fields of the net.minecraft.src.Timer using the current time"
net.minecraft.src.player.PlayerController,func_6471_a,*,*,sendUseItem,"Notifies the server of things like consuming food, etc..."
net.minecraft.src.player.PlayerController,func_6470_c,*,*,sendBlockRemoving,"Notifies the server of your progress in removing a block"
net.minecraft.src.player.PlayerController,func_6476_a,*,*,flipPlayer,"Flips the player around. Args: player"
net.minecraft.src.player.PlayerController,func_6474_c,*,*,updateController,""
net.minecraft.client.Minecraft,func_6271_a,*,*,startGame,"Starts the game: initializes the canvas, the title, the settings, etcetera."
net.minecraft.client.Minecraft,func_6270_h,*,*,toggleFullscreen,"Toggles fullscreen mode."
net.minecraft.client.Minecraft,func_6272_a,*,*,displayGuiScreen,"Sets the argument net.minecraft.src.gui.GuiScreen as the main (topmost visible) screen."
net.minecraft.src.Block,func_256_d,*,*,setLightOpacity,"Sets how much light is blocked going through this block. Returns the object for convenience in constructing."
net.minecraft.src.block.BlockRedstoneOre,func_254_a,*,*,onEntityWalking,"Called whenever an entity is walking on top of this block. Args: world, x, y, z, entity"
net.minecraft.src.entity.EntityGhast,func_6389_d,*,*,getLivingSound,"Returns the sound this mob makes while it's alive."
net.minecraft.src.nbt.NBTTagCompound,func_748_a,*,*,setBoolean,"Stores the given boolean value as a net.minecraft.src.nbt.NBTTagByte, storing 1 for true and 0 for false, using the given string key."
net.minecraft.src.texture.TexturePackCustom,func_6492_b,*,*,truncateString,"Truncates the specified string to 34 characters in length and returns it."
net.minecraft.src.helpers.ClippingHelperImplementation,func_1153_b,*,*,init,"*"
net.minecraft.src.helpers.ClippingHelper,func_1152_a,*,*,isBoxInFrustum,"Returns true if the box is inside all 6 clipping planes, otherwise returns false."
net.minecraft.src.helpers.ClippingHelperImplementation,func_1155_a,*,*,getInstance,"Initialises the net.minecraft.src.helpers.ClippingHelper object then returns an instance of it."
net.minecraft.src.helpers.ClippingHelperImplementation,func_1154_a,*,*,normalize,"Normalize the frustum."
RenderHelper,func_1159_a,*,*,disableStandardItemLighting,"Disables the OpenGL lighting properties enabled by enableStandardItemLighting"
RenderHelper,func_1158_b,*,*,enableStandardItemLighting,"Sets the OpenGL lighting properties to the values used when rendering blocks as items"
net.minecraft.src.block.BlockCactus,func_223_g,*,*,canBlockStay,"Can this block stay at this position.  Similar to canPlaceBlockAt except gets checked often with plants."
net.minecraft.src.gui.GuiContainer,func_590_a,*,*,drawSlotInventory,"Draws an inventory slot"
net.minecraft.src.LoadingScreenRenderer,func_593_a,*,*,setLoadingProgress,"Updates the progress bar on the loading screen to the specified amount. Args: loadProgress"
net.minecraft.src.block.BlockSnow,func_220_a_,*,*,harvestBlock,"Called when the player destroys a block with an item that can harvest it"
net.minecraft.src.block.BlockStairs,func_227_a,*,*,getExplosionResistance,"Returns how much this block can resist explosions from the passed in entity."
net.minecraft.src.block.BlockPressurePlate,func_226_a,*,*,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
net.minecraft.src.LoadingScreenRenderer,func_596_a,*,*,printText,"*"
net.minecraft.src.world.chunk.ChunkCache,func_599_f,*,*,getBlockMaterial,"Returns the block's material."
net.minecraft.src.world.chunk.ChunkCache,func_598_c,*,*,getLightBrightness,"Returns how bright the block is shown as which is the block's light value looked up in a lookup table (light values aren't linear for brihgtness). Args: x, y, z"
net.minecraft.src.block.BlockRedstoneOre,func_229_a,*,*,quantityDropped,"Returns the quantity of items to drop on block destruction."
net.minecraft.src.block.BlockPressurePlate,func_228_c,*,*,isIndirectlyPoweringTo,"Is this block indirectly powering the block on the specified side"
net.minecraft.src.networking.NetClientHandler,func_829_a,*,*,handleEntityTeleport,"*"
net.minecraft.src.networking.NetClientHandler,func_828_a,*,*,handleMobSpawn,""
net.minecraft.src.inventory.SlotCrafting,func_4103_a,*,*,onPickupFromSlot,"Called when the player picks up an item from an inventory slot"
net.minecraft.src.networking.NetHandler,func_821_a,*,*,handleBlockDig,"*"
net.minecraft.src.networking.NetClientHandler,func_820_a,*,*,handleNamedEntitySpawn,"*"
net.minecraft.src.networking.NetClientHandler,func_823_a,*,*,handleErrorMessage,"*"
net.minecraft.src.networking.NetClientHandler,func_822_a,*,*,handleBlockChange,"*"
net.minecraft.src.networking.NetClientHandler,func_825_a,*,*,handleArmAnimation,"*"
net.minecraft.src.networking.NetClientHandler,func_824_a,*,*,handleMultiBlockChange,"*"
net.minecraft.src.networking.NetClientHandler,func_827_a,*,*,handleEntity,"*"
net.minecraft.src.networking.NetClientHandler,func_826_a,*,*,handlePreChunk,"*"
net.minecraft.src.rendering.EntityRenderer,func_917_f,*,*,setupViewBobbing,"Setups all the GL settings for view bobbing. Args: partialTickTime"
net.minecraft.src.rendering.EntityRenderer,func_916_c,*,*,renderFancyGraphics,""
net.minecraft.src.rendering.EntityRenderer,func_910_a,*,*,getMouseOver,"Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime"
net.minecraft.src.model.ModelZombie,func_863_a,*,*,setRotationAngles,"Sets the models various rotation angles."
net.minecraft.src.player.PlayerController,func_6467_a,*,*,setPartialTime,""
net.minecraft.src.player.PlayerController,func_6469_d,*,*,shouldDrawHUD,"*"
net.minecraft.client.Minecraft,func_6260_j,*,*,isMultiplayerWorld,"Checks if the current world is a multiplayer world, returns true if it is, false otherwise."
net.minecraft.client.Minecraft,func_6266_c,*,*,shutdownMinecraftApplet,"Shuts down the minecraft applet by stopping the resource downloads, and clearing up GL stuff; called when the application (or web page) is exited."
net.minecraft.client.Minecraft,func_6267_r,*,*,getOs,"*"
net.minecraft.client.Minecraft,func_6264_a,*,*,getAppDir,"gets the working dir (OS specific) for the specific application (which is always minecraft)"
net.minecraft.client.Minecraft,func_6265_t,*,*,clickMiddleMouseButton,"Called when the middle mouse button gets clicked"
net.minecraft.client.Minecraft,func_6268_a,*,*,installResource,"Installs a resource. Currently only sounds are download so this method just adds them to the net.minecraft.src.audio.SoundManager."
net.minecraft.src.entity.EntityGhast,func_6394_f_,*,*,getHurtSound,"Returns the sound this mob makes when it is hurt."
net.minecraft.src.entity.EntityGhast,func_6393_h,*,*,getSoundVolume,"Returns the volume for the sounds this mob makes."
net.minecraft.src.entity.EntityGhast,func_6390_f,*,*,getDeathSound,"Returns the sound this mob makes on death."
net.minecraft.src.entity.EntityGhast,func_6391_i,*,*,getMaxSpawnedInChunk,"Will return how many at most can spawn in a chunk at once."
net.minecraft.src.texture.TexturePackBase,func_6480_b,*,*,closeTexturePackFile,"Closes the zipfile associated to this texture pack. Does nothing for the default texture pack."
net.minecraft.src.entity.EntityPlayerSP,func_9372_a_,*,*,setHealth,"Updates health locally."
net.minecraft.src.entity.EntityClientPlayerMP,func_9375_Q,*,*,sendInventoryChanged,"Send a inventory changed message to the server if the current inventory has been modified."
net.minecraft.src.CompressedStreamTools,func_1143_a,*,*,writeGzippedCompoundToOutputStream,"Write the compound, gzipped, to the outputstream."
net.minecraft.src.recipe.RecipesArmor,func_1148_a,*,*,addRecipes,"Adds the armor recipes to the net.minecraft.src.crafting.CraftingManager."
net.minecraft.src.entity.Entity,func_9281_M,*,*,setBeenAttacked,"Sets that this entity has been attacked."
net.minecraft.src.entity.EntityBoat,func_9280_g,*,*,performHurtAnimation,"Setups the entity to do the hurt animation. Only used by packets in multiplayer."
net.minecraft.src.block.BlockJukeBox,func_216_a,*,*,dropBlockAsItemWithChance,"Drops the block items with a specified chance of dropping the specified items"
net.minecraft.src.block.BlockPressurePlate,func_217_b,*,*,isOpaqueCube,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
net.minecraft.src.block.BlockPressurePlate,func_214_b,*,*,onBlockRemoval,"Called whenever the block is removed."
net.minecraft.src.Block,func_215_a,*,*,setLightValue,"Sets the amount of light emitted by a block from 0.0f to 1.0f (converts internally to 0-15). Returns the object for convenience in constructing."
net.minecraft.src.Block,func_212_i,*,*,unusedMethod,"Only used to fill an unused field"
net.minecraft.src.Block,func_213_a,*,*,setBlockBounds,"Sets the bounds of the block.  minX, minY, minZ, maxX, maxY, maxZ"
net.minecraft.src.block.BlockLadder,func_210_f,*,*,getRenderType,"The type of render function that is called for this block"
net.minecraft.src.block.BlockChest,func_211_a,*,*,getBlockTexture,"Retrieves the block texture to use based on the display side. Args: iBlockAccess, x, y, z, side"
net.minecraft.src.block.BlockChest,func_218_a,*,*,getBlockTextureFromSide,"Returns the block texture based on the side being looked at.  Args: side"
net.minecraft.src.Block,func_219_b,*,*,setResistance,"Sets the the blocks resistance to explosions. Returns the object for convenience in constructing."
net.minecraft.src.block.World,func_692_l,*,*,removeBlockTileEntity,"Removes the net.minecraft.src.entity.TileEntity for a given block in X,Y,Z coordinates"
net.minecraft.src.block.World,func_690_d,*,*,setBlockWithNotify,"Sets a block and notifies relevant systems with the block change  Args: x, y, z, blockID"
net.minecraft.src.block.World,func_691_b,*,*,setBlockMetadataWithNotify,"Sets the blocks metadata and if set will then notify blocks that this block changed. Args: x, y, z, metadata"
net.minecraft.src.block.World,func_697_a,*,*,getCollidingBoundingBoxes,"Returns a list of bounding boxes that collide with aabb excluding the passed in entity's collision. Args: entity, aabb"
net.minecraft.src.block.World,func_694_a,*,*,spawnParticle,"Spawns a particle.  Args particleName, x, y, z, velX, velY, velZ"
net.minecraft.src.block.World,func_695_a,*,*,canBlockBePlacedAt,"Returns true if the specified block can be placed at the given coordinates, optionally making sure there are no entities in the way.  Args: blockID, x, y, z, ignoreEntities"
net.minecraft.src.block.World,func_699_a,*,*,getBlockLightValue_do,"Gets the light value of a block location. This is the actual function that gets the value and has a bool flag that indicates if its a half step block to get the maximum light value of a direct neighboring block (left, right, forward, back, and up)"
net.minecraft.src.entity.EntityPlayer,func_450_a,*,*,getCurrentPlayerStrVsBlock,"Returns how strong the player is against the specified block at this moment"
net.minecraft.src.entity.EntityPlayerSP,func_452_a,*,*,displayGUIChest,"Displays the GUI for interacting with a chest inventory. Args: chestInventory"
net.minecraft.src.entity.EntityPlayerSP,func_453_a,*,*,displayGUIFurnace,"Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace"
net.minecraft.src.entity.EntityPlayer,func_454_b,*,*,canHarvestBlock,"Checks if the player has the ability to harvest a block (checks current inventory item for a tool if necessary)"
net.minecraft.src.entity.EntityPlayer,func_457_w,*,*,swingItem,"Swings the item the player is holding."
net.minecraft.src.entity.EntityPlayerSP,func_458_k,*,*,resetPlayerKeyState,"Resets the movement key states for the player to not pressed."
net.minecraft.src.block.World,func_678_c,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
net.minecraft.src.block.World,func_670_a,*,*,playRecord,"Plays a record at the specified coordinates of the specified name. Args: recordName, x, y, z"
net.minecraft.src.block.World,func_671_a,*,*,calculateSkylightSubtracted,"Returns the amount of skylight subtracted for the current time"
net.minecraft.src.block.World,func_672_b,*,*,removeWorldAccess,"Removes a worldAccess from the worldAccesses object"
net.minecraft.src.block.World,func_674_a,*,*,entityJoinedWorld,"Called when an entity is spawned in the world. This includes players."
net.minecraft.src.block.World,func_677_m,*,*,randomDisplayUpdates,"Randomly will call the random display update on a 1000 blocks within 16 units of the specified position. Args: x, y, z"
